epoch,loss,mape,mse,val_loss,val_mape,val_mse
0,0.6862252354621887,0.5931397676467896,2.1334707736968994,2.9132766723632812,3.6599385738372803,8.487180709838867
1,0.48433804512023926,0.43060609698295593,0.8297643661499023,3.8424301147460938,4.827230453491211,14.76426887512207
2,0.6099631190299988,0.5293858051300049,1.4338181018829346,3.0601730346679688,3.8444838523864746,9.364659309387207
3,0.7601886987686157,0.6394771337509155,4.420220375061035,5.975074768066406,7.506463527679443,35.70151901245117
4,0.44342565536499023,0.3905543386936188,0.47353827953338623,1.70050048828125,2.1363322734832764,2.8917019367218018
5,0.38624924421310425,0.34852567315101624,0.39602988958358765,3.0693435668945312,3.8560047149658203,9.420869827270508
6,0.5086524486541748,0.4455861449241638,1.058400273323059,6.944007873535156,8.72373104095459,48.21924591064453
7,0.6069036722183228,0.5073478817939758,1.2536498308181763,3.8887863159179688,4.885467529296875,15.122658729553223
8,0.5393215417861938,0.470398485660553,0.970623254776001,2.987396240234375,3.753054618835449,8.92453670501709
9,0.5321868062019348,0.45887210965156555,0.6658828258514404,6.319206237792969,7.9387946128845215,39.932369232177734
10,0.9928441643714905,0.7571672797203064,14.921055793762207,0.7768936157226562,0.9760085344314575,0.603563666343689
11,0.5825091004371643,0.5317612290382385,1.0272618532180786,5.5982818603515625,7.033100605010986,31.34075927734375
12,0.4760432541370392,0.41747352480888367,0.5736419558525085,6.102149963378906,7.666108131408691,37.23623275756836
13,0.4889504611492157,0.4190470278263092,0.5780903697013855,5.4658966064453125,6.866785049438477,29.876026153564453
14,0.491870254278183,0.4252714514732361,1.5979626178741455,6.436042785644531,8.085576057434082,41.422645568847656
15,3.1092870235443115,3.8767361640930176,93.73009490966797,6.608711242675781,8.302499771118164,43.67506408691406
16,2.5696604251861572,3.0504374504089355,61.41203308105469,3.67181396484375,4.61288595199585,13.482217788696289
17,0.5724146962165833,0.49584728479385376,1.141782522201538,2.352020263671875,2.954834222793579,5.531999111175537
18,0.3959987461566925,0.34947291016578674,0.39866501092910767,1.8114700317382812,2.275743007659912,3.281423568725586
19,0.6965250372886658,0.6221453547477722,6.468413352966309,3.0701065063476562,3.8569633960723877,9.425554275512695
20,0.45196136832237244,0.40489208698272705,0.460886687040329,4.2284698486328125,5.312210559844971,17.87995719909668
21,0.4070385992527008,0.3438645303249359,0.380682110786438,4.031524658203125,5.064789295196533,16.253190994262695
22,0.7184076905250549,0.6272340416908264,3.774930477142334,1.65545654296875,2.0797438621520996,2.7405364513397217
23,1.076951503753662,0.8560236692428589,4.5619306564331055,1.971649169921875,2.476975440979004,3.8874003887176514
24,0.9434484243392944,0.7956793904304504,6.380716800689697,4.2775421142578125,5.3738603591918945,18.297367095947266
25,1.3386344909667969,1.2708866596221924,22.153778076171875,3.82659912109375,4.807342052459717,14.642860412597656
26,0.8557157516479492,0.740738034248352,13.700925827026367,6.3616943359375,7.992173194885254,40.471153259277344
27,0.44080692529678345,0.3993314504623413,0.5529027581214905,6.275032043457031,7.883299350738525,39.37602615356445
28,0.47464799880981445,0.4312494993209839,0.573728621006012,3.3720779418945312,4.236329078674316,11.370909690856934
29,0.4859383702278137,0.42544081807136536,0.6338045597076416,3.0462722778320312,3.8270206451416016,9.27977466583252
30,0.46257078647613525,0.4160660207271576,0.6701228022575378,3.0430755615234375,3.8230042457580566,9.260309219360352
31,0.41076481342315674,0.36328285932540894,0.4904989004135132,2.8385772705078125,3.566094160079956,8.057520866394043
32,0.47155052423477173,0.4158264994621277,0.5643463730812073,6.5472564697265625,8.225293159484863,42.8665657043457
33,0.5644886493682861,0.4751904606819153,0.8214341402053833,3.9033966064453125,4.903822422027588,15.236505508422852
34,0.8802689909934998,0.8011720776557922,6.054417610168457,2.8917007446289062,3.6328327655792236,8.361932754516602
35,0.5173844695091248,0.48135998845100403,2.2081873416900635,3.651580810546875,4.587467193603516,13.3340425491333
36,0.40442630648612976,0.34522944688796997,0.48623377084732056,5.963691711425781,7.49216365814209,35.56562042236328
37,1.4539904594421387,1.1083272695541382,25.97970962524414,5.8988037109375,7.41064453125,34.7958869934082
38,0.4348437190055847,0.35889503359794617,0.4751652479171753,6.572074890136719,8.25647258758545,43.192169189453125
39,0.4211720824241638,0.351452499628067,0.7031137347221375,5.187591552734375,6.517151832580566,26.91110610961914
40,0.302759051322937,0.2510667145252228,0.18185174465179443,3.1646194458007812,3.9756994247436523,10.014816284179688
41,0.390482097864151,0.33326029777526855,0.28652289509773254,6.344779968261719,7.97092342376709,40.25623321533203
42,0.36910468339920044,0.32487618923187256,0.30627772212028503,3.3175506591796875,4.1678266525268555,11.006142616271973
43,0.35067251324653625,0.3110080361366272,0.30992862582206726,5.797920227050781,7.283905029296875,33.61587905883789
44,0.5070982575416565,0.420189768075943,1.4643869400024414,6.340339660644531,7.9653449058532715,40.19990539550781
45,0.4213234782218933,0.3711654543876648,0.45969709753990173,5.2190399169921875,6.556659698486328,27.238378524780273
46,0.47937050461769104,0.4309549033641815,0.5665615200996399,4.687156677246094,5.888457298278809,21.969438552856445
47,0.375793993473053,0.3306792080402374,0.31556349992752075,6.360420227050781,7.990571975708008,40.4549446105957
48,0.6498275995254517,0.6373758912086487,2.142831802368164,4.1423797607421875,5.204056262969971,17.15930938720703
49,0.4896285831928253,0.40774181485176086,0.6544572114944458,2.7055282592773438,3.398944854736328,7.319883346557617
50,0.407684862613678,0.3411010205745697,0.38783887028694153,4.082664489746094,5.129035949707031,16.668149948120117
51,0.4151301681995392,0.36336663365364075,0.498721718788147,6.361228942871094,7.991588115692139,40.465232849121094
52,0.4931909143924713,0.42867907881736755,0.9189499616622925,4.611724853515625,5.793692588806152,21.26800537109375
53,0.4399136006832123,0.38390782475471497,2.4766154289245605,6.549072265625,8.227575302124023,42.89034652709961
54,1.0977305173873901,1.0737214088439941,30.24110984802246,6.776222229003906,8.51294231414795,45.91718673706055
55,0.35769355297088623,0.30763840675354004,0.2552676498889923,5.931373596191406,7.451562404632568,35.18119430541992
56,0.3889996111392975,0.3314180374145508,0.32576626539230347,6.353446960449219,7.9818115234375,40.36628723144531
57,0.5246232151985168,0.4506661295890808,2.9258015155792236,3.0853042602539062,3.87605619430542,9.519102096557617
58,0.697586715221405,0.5413902997970581,3.8372318744659424,4.817985534667969,6.052816867828369,23.212984085083008
59,0.5211924314498901,0.4224826395511627,1.2506778240203857,2.1890182495117188,2.7500555515289307,4.7918009757995605
60,0.40398380160331726,0.34273603558540344,0.34941330552101135,5.986366271972656,7.520649433135986,35.83658218383789
61,0.33822324872016907,0.28863295912742615,0.23069460690021515,4.2451171875,5.33312463760376,18.021018981933594
62,1.0353996753692627,0.9429839849472046,27.534915924072266,4.5160675048828125,5.673518657684326,20.394865036010742
63,0.5109642744064331,0.4102160334587097,1.6036289930343628,5.7603607177734375,7.236720085144043,33.18175506591797
64,0.8170155882835388,0.6197542548179626,14.335984230041504,2.8922195434570312,3.6334846019744873,8.364933967590332
65,0.686656653881073,0.5191986560821533,10.247772216796875,3.6878280639648438,4.633004665374756,13.600075721740723
66,0.3161996006965637,0.264656662940979,0.1776147037744522,4.003562927246094,5.029661178588867,16.02851676940918
67,0.3502717912197113,0.3067249357700348,0.25537919998168945,5.890785217285156,7.400571346282959,34.701351165771484
68,0.5121025443077087,0.4234866499900818,2.5008559226989746,4.084938049316406,5.131892681121826,16.686717987060547
69,0.4783104360103607,0.38667407631874084,1.050926923751831,4.40020751953125,5.527964115142822,19.361825942993164
70,0.564071536064148,0.492850661277771,2.447962760925293,5.731689453125,7.200699806213379,32.852264404296875
71,0.37185370922088623,0.31138741970062256,0.3301616609096527,2.5726165771484375,3.231968402862549,6.618356227874756
72,0.5108278393745422,0.4722607731819153,0.9540005922317505,3.0815811157226562,3.8713786602020264,9.496142387390137
73,0.8206291794776917,0.7154019474983215,7.085836410522461,7.042083740234375,8.846942901611328,49.5909423828125
74,0.41925275325775146,0.3870443105697632,0.46571123600006104,5.691368103027344,7.1500444412231445,32.39167022705078
75,0.4057503044605255,0.36398062109947205,0.7660499811172485,6.217140197753906,7.810569763183594,38.65283203125
