epoch,loss,mape,mse,val_loss,val_mape,val_mse
0,0.05909665301442146,0.044722095131874084,0.005201580468565226,0.044586181640625,0.028910618275403976,0.001987927593290806
1,0.05660676956176758,0.04138561710715294,0.01667381264269352,0.0980224609375,0.06355982273817062,0.009608402848243713
2,0.06842703372240067,0.051159389317035675,0.011618126183748245,0.012786865234375,0.008291272446513176,0.00016350392252206802
3,0.06193409860134125,0.04632700979709625,0.009518982842564583,0.0073394775390625,0.004759071860462427,5.386793054640293e-05
4,0.05259132385253906,0.03985924646258354,0.004574352875351906,0.0124969482421875,0.008103284053504467,0.00015617371536791325
5,0.06581110507249832,0.05014752969145775,0.006032551173120737,0.0122528076171875,0.007944977842271328,0.00015013129450380802
6,0.05999072268605232,0.04489929974079132,0.005170876160264015,0.0172271728515625,0.011170460842549801,0.00029677548445761204
7,0.053818121552467346,0.04122534766793251,0.004009844735264778,0.0157470703125,0.010210731998085976,0.00024797022342681885
8,0.07405959069728851,0.05897291377186775,0.07252974063158035,0.027984619140625,0.018145816400647163,0.0007831389084458351
9,0.12564246356487274,0.0869574174284935,0.41557902097702026,0.0433197021484375,0.028089407831430435,0.0018765965942293406
10,0.09457752108573914,0.07262448221445084,0.08236107230186462,0.0390472412109375,0.02531905099749565,0.0015246870461851358
11,0.06298049539327621,0.050179798156023026,0.03318619355559349,0.0040130615234375,0.00260215369053185,1.610466279089451e-05
12,0.07738728076219559,0.05673132464289665,0.05562681704759598,0.0519256591796875,0.033669691532850266,0.0026962740812450647
13,0.05961476266384125,0.04539160430431366,0.005919970106333494,0.0410614013671875,0.026625078171491623,0.0016860386822372675
14,0.08162207156419754,0.0666327103972435,0.04878465458750725,0.047882080078125,0.031047748401761055,0.002292693592607975
15,0.057801563292741776,0.05211605876684189,0.016362354159355164,0.0395050048828125,0.02561587654054165,0.0015606454107910395
16,0.057367801666259766,0.04279780760407448,0.004694760777056217,0.0011444091796875,0.0007420590263791382,1.3096723705530167e-06
17,0.06596788018941879,0.05293514207005501,0.014441687613725662,0.0506744384765625,0.03285837173461914,0.002567898714914918
18,0.051213160157203674,0.03829674422740936,0.007083156146109104,0.102325439453125,0.06634996831417084,0.01047049555927515
19,0.07049073278903961,0.05366253852844238,0.038513243198394775,0.134674072265625,0.08732549846172333,0.01813710480928421
20,0.061903636902570724,0.04703940451145172,0.005344662349671125,0.1105804443359375,0.07170268893241882,0.012228034436702728
21,0.06417994946241379,0.051201578229665756,0.013256597332656384,0.1373443603515625,0.08905697613954544,0.01886347308754921
22,0.05574915185570717,0.04058181494474411,0.004732569679617882,0.12799072265625,0.08299187570810318,0.016381625086069107
23,0.04602029547095299,0.034523073583841324,0.0036488447804003954,0.1603240966796875,0.10395751893520355,0.02570381574332714
24,0.06342580914497375,0.047639504075050354,0.0050642844289541245,0.1086273193359375,0.07043623924255371,0.011799894273281097
25,0.05467541888356209,0.04252525791525841,0.004289637319743633,0.1513214111328125,0.09811998903751373,0.022898169234395027
26,0.05157873407006264,0.039077725261449814,0.004110945388674736,0.135009765625,0.08754317462444305,0.01822763681411743
27,0.06320825964212418,0.04960896819829941,0.006439058110117912,0.096893310546875,0.06282766163349152,0.009388313628733158
28,0.0639246329665184,0.05035645514726639,0.007032852154225111,0.075103759765625,0.04869886115193367,0.0056405747309327126
29,0.07127973437309265,0.05211949720978737,0.049157992005348206,0.1344451904296875,0.0871770903468132,0.01807550899684429
30,0.05014668405056,0.03919900208711624,0.0038256433326750994,0.096282958984375,0.06243189424276352,0.009270408190786839
31,0.05902094393968582,0.045878730714321136,0.0049791354686021805,0.0702362060546875,0.0455426350235939,0.004933124408125877
32,0.08026371896266937,0.05687512457370758,0.12571457028388977,0.1038970947265625,0.06736906617879868,0.010794606059789658
33,0.061442214995622635,0.046677861362695694,0.013421224430203438,0.1729278564453125,0.1121300607919693,0.029904043301939964
34,0.0641038715839386,0.048805564641952515,0.005585340782999992,0.1405029296875,0.09110505878925323,0.01974107325077057
35,0.10933510214090347,0.07717393338680267,0.37229540944099426,0.1176605224609375,0.07629355788230896,0.013843998312950134
36,0.08670786023139954,0.06319722533226013,0.08862566947937012,0.1169891357421875,0.0758582204580307,0.01368645764887333
37,0.05525822192430496,0.04276394471526146,0.00402207812294364,0.108734130859375,0.07050549983978271,0.011823111213743687
38,0.09174569696187973,0.0700964406132698,0.14227646589279175,0.0899505615234375,0.058325838297605515,0.008091103285551071
39,0.052153587341308594,0.039585866034030914,0.004896510858088732,0.043792724609375,0.02839612402021885,0.0019178027287125587
40,0.05702066421508789,0.04439669847488403,0.004726709797978401,0.020263671875,0.0131393913179636,0.000410616397857666
41,0.057042598724365234,0.043548401445150375,0.004561124835163355,0.0010986328125,0.0007123766699805856,1.2069940567016602e-06
42,0.05887773260474205,0.04490695521235466,0.0046224286779761314,0.0133209228515625,0.00863756611943245,0.00017744698561728
43,0.05632750317454338,0.04288342595100403,0.004344010725617409,0.034149169921875,0.022143041715025902,0.0011661658063530922
44,0.058013174682855606,0.044493045657873154,0.005197247955948114,0.0217132568359375,0.014079333283007145,0.0004714655224233866
45,0.047111351042985916,0.036406856030225754,0.003920184448361397,0.01116943359375,0.007242496125400066,0.00012475624680519104
46,0.060539670288562775,0.0463838055729866,0.004983894061297178,0.0222320556640625,0.014415732584893703,0.0004942642990499735
47,0.05504131317138672,0.0418594628572464,0.004254574421793222,0.0168304443359375,0.010913214646279812,0.0002832638565450907
48,0.0597267672419548,0.04599631950259209,0.005257636308670044,0.0123748779296875,0.008024130947887897,0.00015313760377466679
49,0.057372622191905975,0.0436275415122509,0.0044762566685676575,0.0035858154296875,0.002325118286535144,1.285807229578495e-05
50,0.058967217803001404,0.04537985473871231,0.004702588077634573,0.0615234375,0.03989309072494507,0.0037851333618164062
51,0.04489782080054283,0.033980801701545715,0.003448322881013155,0.012908935546875,0.008370425552129745,0.00016664061695337296
52,0.0514962412416935,0.03885335475206375,0.004062103573232889,0.0504913330078125,0.03273964300751686,0.002549374708905816
53,0.05728032812476158,0.04779057204723358,0.009274371899664402,0.0447540283203125,0.02901945635676384,0.0020029230508953333
54,0.0487687848508358,0.03758833184838295,0.003568808315321803,0.0070953369140625,0.004600766114890575,5.034380592405796e-05
55,0.06114477664232254,0.04618317633867264,0.005867773666977882,0.02630615234375,0.01705746166408062,0.0006920136511325836
56,0.05245441943407059,0.04041219875216484,0.003954167012125254,0.021453857421875,0.013911133632063866,0.000460267998278141
57,0.05281204730272293,0.04089508578181267,0.004568332806229591,0.0057525634765625,0.0037300833500921726,3.3091986551880836e-05
58,0.0642911046743393,0.0482766218483448,0.005975918844342232,0.0064239501953125,0.00416542449966073,4.126713611185551e-05
59,0.04975668713450432,0.03742300719022751,0.00385181768797338,0.000946044921875,0.0006134354625828564,8.950009942054749e-07
60,0.07913663983345032,0.0613681934773922,0.06062163785099983,0.003448486328125,0.002236071042716503,1.1892057955265045e-05
61,0.0750579833984375,0.05700810253620148,0.05712733045220375,0.0353851318359375,0.022944465279579163,0.0012521075550466776
62,0.212993785738945,0.18548063933849335,2.571868658065796,0.0125274658203125,0.008123072795569897,0.00015693739987909794
63,0.0755080133676529,0.0578305646777153,0.030132906511425972,0.027679443359375,0.017947932705283165,0.0007661515846848488
64,0.056487031280994415,0.042643167078495026,0.004655296448618174,0.044677734375,0.028969984501600266,0.0019960999488830566
65,0.05415482074022293,0.04187466576695442,0.006913457065820694,0.0313873291015625,0.020352205261588097,0.0009851644281297922
66,0.05942900851368904,0.04459197446703911,0.004720245487987995,0.0298004150390625,0.019323216751217842,0.0008880647365003824
67,0.061514273285865784,0.04587651416659355,0.005108504556119442,0.002777099609375,0.0018007298931479454,7.712282240390778e-06
68,0.04981936514377594,0.038116179406642914,0.003615956287831068,0.02410888671875,0.015632709488272667,0.0005812384188175201
69,0.0545637346804142,0.041898906230926514,0.004369246773421764,0.008026123046875,0.0052043073810637,6.441865116357803e-05
70,0.061499807983636856,0.04687334597110748,0.0067888293415308,0.01116943359375,0.007242496125400066,0.00012475624680519104
71,0.12260707467794418,0.08452900499105453,0.5604487657546997,0.0377960205078125,0.024507736787199974,0.001428539166226983
72,0.10320986807346344,0.07448431104421616,0.08957073837518692,0.0083465576171875,0.005412083584815264,6.966502405703068e-05
73,0.07402769476175308,0.062200531363487244,0.03492044657468796,0.032989501953125,0.021391086280345917,0.0010883072391152382
74,0.07759597897529602,0.05661803483963013,0.016984393820166588,0.0611114501953125,0.039625950157642365,0.00373460934497416
75,0.07041989266872406,0.05123751237988472,0.047599293291568756,0.0143585205078125,0.009310366585850716,0.00020616711117327213
76,0.0595296211540699,0.04493911936879158,0.004876864608377218,0.0270843505859375,0.01756206341087818,0.000733562046661973
77,0.040142908692359924,0.03132632002234459,0.0027206409722566605,0.130584716796875,0.08467388153076172,0.017052367329597473
78,0.06171745806932449,0.0469660609960556,0.004935569129884243,0.13580322265625,0.08805766701698303,0.018442515283823013
79,0.07314369082450867,0.05419279634952545,0.033077992498874664,0.1485443115234375,0.09631925821304321,0.022065412253141403
80,0.05151255801320076,0.040883854031562805,0.0042206603102386,0.0889892578125,0.057702504098415375,0.007919088006019592
81,0.04837539419531822,0.03764401376247406,0.0032927675638347864,0.0955963134765625,0.06198665872216225,0.009138654917478561
82,0.0709676742553711,0.05420071631669998,0.024486646056175232,0.135772705078125,0.0880378857254982,0.018434226512908936
83,0.058187272399663925,0.04370603337883949,0.004540598019957542,0.084014892578125,0.0544770285487175,0.007058502174913883
84,0.06049998477101326,0.04478888958692551,0.03145838901400566,0.0289459228515625,0.018769146874547005,0.0008378664497286081
85,0.06541824340820312,0.05079645663499832,0.006195056717842817,0.015625,0.010131578892469406,0.000244140625
86,0.07747570425271988,0.05640380084514618,0.09954104572534561,0.00830078125,0.005382401403039694,6.890296936035156e-05
87,0.07756365835666656,0.05692916363477707,0.04693581163883209,0.029998779296875,0.019451839849352837,0.0008999267593026161
88,0.05440330505371094,0.041371576488018036,0.005693920888006687,0.0228271484375,0.01480160467326641,0.0005210787057876587
89,0.05781857296824455,0.04445745050907135,0.004335364326834679,0.028076171875,0.018205180764198303,0.000788271427154541
