epoch,loss,mape,mse,val_loss,val_mape,val_mse
0,6.647641658782959,7.737339019775391,76.5780029296875,10.538803100585938,13.054059028625488,111.06636810302734
1,6.644038200378418,7.726457595825195,76.38362884521484,10.739959716796875,13.303224563598633,115.34673309326172
2,6.6487956047058105,7.75116491317749,76.7645492553711,10.585418701171875,13.111800193786621,112.05108642578125
3,6.646559715270996,7.734770774841309,76.65007019042969,10.747543334960938,13.312618255615234,115.50968933105469
4,6.6435723304748535,7.743095874786377,76.73694610595703,10.882720947265625,13.480058670043945,118.4336166381836
5,6.647197723388672,7.751445293426514,76.79611206054688,10.641746520996094,13.181571960449219,113.24677276611328
6,6.641955852508545,7.730165481567383,76.50123596191406,10.428627014160156,12.917587280273438,108.75626373291016
7,6.652875900268555,7.735490322113037,76.56604766845703,10.743293762207031,13.307353973388672,115.4183578491211
8,6.645321846008301,7.742997169494629,76.67388153076172,10.851531982421875,13.441425323486328,117.75574493408203
9,6.644540786743164,7.750322341918945,76.83073425292969,10.506088256835938,13.013535499572754,110.37789154052734
10,6.660595417022705,7.746755123138428,76.45602416992188,10.947494506835938,13.560290336608887,119.8476333618164
11,6.654126167297363,7.765766143798828,77.08355712890625,10.996162414550781,13.620574951171875,120.91558837890625
12,6.656688690185547,7.772297382354736,77.24923706054688,11.134315490722656,13.791699409484863,123.97298431396484
13,6.662784099578857,7.794521331787109,77.47639465332031,10.921333312988281,13.527886390686035,119.27552032470703
14,6.651915550231934,7.758753299713135,76.90411376953125,10.977333068847656,13.597251892089844,120.50183868408203
15,6.654505252838135,7.775363922119141,77.2755126953125,11.016510009765625,13.64577865600586,121.36349487304688
16,6.66068172454834,7.777238845825195,77.01603698730469,11.065452575683594,13.706402778625488,122.44424438476562
17,6.660192489624023,7.776183605194092,77.16560363769531,11.122566223144531,13.77714729309082,123.71147918701172
18,6.661199569702148,7.796082496643066,77.57794189453125,10.672088623046875,13.219155311584473,113.89347839355469
19,6.642228603363037,7.733734607696533,76.53157806396484,10.971061706542969,13.589483261108398,120.36419677734375
20,6.650285720825195,7.764220714569092,77.02140045166016,10.987846374511719,13.610273361206055,120.7327651977539
21,6.661801338195801,7.776952743530273,77.1658935546875,11.001319885253906,13.626962661743164,121.02903747558594
22,6.655492305755615,7.771813869476318,77.14422607421875,10.783287048339844,13.356892585754395,116.27928161621094
23,6.647436141967773,7.742854118347168,76.59307861328125,10.631477355957031,13.168851852416992,113.02831268310547
24,6.653276443481445,7.742607116699219,76.68016815185547,10.802757263183594,13.381010055541992,116.6995620727539
25,6.6438374519348145,7.744990348815918,76.72813415527344,10.57305908203125,13.096490859985352,111.78958129882812
26,6.645517826080322,7.733909606933594,76.48152160644531,10.470703125,12.969705581665039,109.6356201171875
27,6.64872407913208,7.73129415512085,76.51828002929688,10.413246154785156,12.89853572845459,108.4356918334961
28,6.654782772064209,7.725471496582031,76.1539535522461,10.916328430175781,13.521686553955078,119.16622924804688
29,6.647439479827881,7.757628917694092,76.96852111816406,10.714454650878906,13.27163314819336,114.7995376586914
30,6.646210670471191,7.73978853225708,76.59292602539062,10.875450134277344,13.471052169799805,118.2754135131836
31,6.654906272888184,7.7634148597717285,76.87273406982422,10.965316772460938,13.582366943359375,120.23817443847656
32,6.6583733558654785,7.772887706756592,77.06768035888672,10.713226318359375,13.270111083984375,114.7732162475586
33,6.6490302085876465,7.755025386810303,76.95036315917969,10.369415283203125,12.844244003295898,107.52477264404297
34,6.658811569213867,7.7326130867004395,76.23695373535156,10.256095886230469,12.703879356384277,105.1875
35,6.668237209320068,7.729194164276123,76.06373596191406,10.528289794921875,13.041035652160645,110.84488677978516
36,6.649868011474609,7.728961944580078,76.37028503417969,10.853691101074219,13.444100379943848,117.8026123046875
37,6.6483893394470215,7.7560882568359375,76.9723892211914,10.554969787597656,13.07408332824707,111.40738677978516
38,6.646791458129883,7.728519916534424,76.4202651977539,10.719825744628906,13.27828598022461,114.91466522216797
39,6.652320861816406,7.749156951904297,76.7390365600586,10.600738525390625,13.130776405334473,112.37565612792969
40,6.649782180786133,7.746691703796387,76.80032348632812,10.356025695800781,12.827658653259277,107.24726867675781
41,6.662316799163818,7.739162445068359,76.42115783691406,10.261398315429688,12.710447311401367,105.29629516601562
42,6.673559665679932,7.7354583740234375,76.02605438232422,10.483451843261719,12.98549747467041,109.90276336669922
43,6.65402889251709,7.738449573516846,76.5167236328125,10.308837890625,12.769208908081055,106.27214050292969
44,6.661003112792969,7.727988243103027,76.12915802001953,10.548492431640625,13.066061019897461,111.27069091796875
45,6.644443988800049,7.7294392585754395,76.4176025390625,10.342124938964844,12.810440063476562,106.95954895019531
46,6.65934419631958,7.730981349945068,76.22061920166016,10.320854187011719,12.784093856811523,106.52003479003906
